"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Bed Skirt Pins","CAT59A50F7B","CAT2C202BD1",NULL,NULL
"ACTIVE","Bed Skirts","CATFDF71611","CAT2C202BD1",NULL,NULL
"ACTIVE","Pillow Shams","CATE7B12F24","CAT2C202BD1",NULL,NULL
"ACTIVE","Sheet Fasteners","CAT2ED39352","CAT2C202BD1",NULL,NULL
"ACTIVE","Bedspread & Coverlet Sets","CAT2B087FE3","CAT226B7F6B",NULL,NULL
"ACTIVE","Comforter Sets","CAT6AB01D93","CAT226B7F6B",NULL,NULL
"ACTIVE","Daybed Sets","CAT32954A59","CAT226B7F6B",NULL,NULL
"ACTIVE","Duvet Cover Sets","CAT18185C1C","CAT226B7F6B",NULL,NULL
"ACTIVE","Quilt Sets","CAT57F2C99C","CAT226B7F6B",NULL,NULL
"ACTIVE","Kids' Bedding","CAT9CD86B71","CAT0967496A",NULL,NULL
"ACTIVE","Bedding Sets & Collections","CATDD69D3E4","CAT9CD86B71",NULL,"kids' bedding_bedding sets & collections"
"ACTIVE","Blankets","CAT51847EEC","CATE4A88343",NULL,NULL
"ACTIVE","Kids' Bedding","CAT62E27E99","CAT15A695C6",NULL,NULL
"ACTIVE","Comforters & Sets","CATD96B511C","CAT62E27E99",NULL,"kids' bedding_comforters & sets"
"ACTIVE","Duvet Covers & Sets","CATEEF02922","CATE4A88343",NULL,NULL
"ACTIVE","Kids' Bedding","CAT6BC37BBF","CAT3337C98F",NULL,NULL
"ACTIVE","Pillow Shams","CATBD4D885B","CAT6BC37BBF",NULL,"kids' bedding_pillow shams"
"ACTIVE","Pillows","CATAC3A3393","CATE4A88343",NULL,NULL
"ACTIVE","Kids' Bedding","CAT7C637B7D","CAT0FFA68FE",NULL,NULL
"ACTIVE","Quilts & Sets","CAT166FA811","CAT7C637B7D",NULL,"kids' bedding_quilts & sets"
"ACTIVE","Sheets & Pillowcases","CAT6DA28F28","CATE4A88343",NULL,NULL
