"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Brake System","CAT23884A6C","CAT3D732D2A",NULL,NULL
"ACTIVE","Cables","CAT5725BCE6","CAT3D732D2A",NULL,NULL
"ACTIVE","Caps","CAT5957A471","CAT3D732D2A",NULL,NULL
"ACTIVE","Engine Cooling & Climate Control","CAT0A54D909","CAT3D732D2A",NULL,NULL
"ACTIVE","Engines & Engine Parts","CAT4CA14177","CAT3D732D2A",NULL,NULL
"ACTIVE","Exhaust & Emissions","CATBBA98803","CAT3D732D2A",NULL,NULL
"ACTIVE","Filters","CATCA204CBA","CAT3D732D2A",NULL,NULL
"ACTIVE","Fuel System","CATC913411C","CAT3D732D2A",NULL,NULL
"ACTIVE","Gaskets","CATC69B0DDE","CAT3D732D2A",NULL,NULL
"ACTIVE","Diagnostic, Testing & Measuring Tools","CAT9E103D81","CAT8EEB23D9",NULL,NULL
"ACTIVE","Tire & Wheel Tools","CATE45329CC","CAT8EEB23D9",NULL,NULL
"ACTIVE","Car, Light Truck & SUV","CAT84ABD94C","CAT2CC35DEF",NULL,NULL
"ACTIVE","Farm & Industrial","CAT3B7ABE2A","CAT2CC35DEF",NULL,NULL
"ACTIVE","Inflator and guages","CATD9BFDBE2","CAT2CC35DEF",NULL,NULL
"ACTIVE","Rims","CAT3F82CCF9","CAT2CC35DEF",NULL,NULL
"ACTIVE","Splash guard","CATF5329AFB","CAT2CC35DEF",NULL,NULL
"ACTIVE","Tyre","CAT4852F758","CAT2CC35DEF",NULL,NULL
"ACTIVE","Tyre & Rim Accessories","CAT6DBB162A","CAT2CC35DEF",NULL,NULL
"ACTIVE","Agricultural & Construction Machinery","CATB7C72D1E","CAT722A578B",NULL,NULL
"ACTIVE","Agriculture & Grounds Management","CAT8DC3CAAE","CAT722A578B",NULL,NULL
"ACTIVE","Beekeeping Supplies","CAT8F161F39","CAT722A578B",NULL,NULL
"ACTIVE","Clothing & Footwear","CATE3CD201C","CAT722A578B",NULL,NULL
"ACTIVE","Livestock Supplies","CAT73343307","CAT722A578B",NULL,NULL
"ACTIVE","Material Transport","CATD713F4FC","CAT722A578B",NULL,NULL
"ACTIVE","Pest Control","CAT949CB0C3","CAT722A578B",NULL,NULL
"ACTIVE","Plant Germination Equipment","CAT2529B546","CAT722A578B",NULL,NULL
"ACTIVE","Plants, Seeds & Bulbs","CAT21780125","CAT722A578B",NULL,NULL
"ACTIVE","Poultry Care","CATA422383C","CAT722A578B",NULL,NULL
"ACTIVE","Soils, Fertilizers & Mulches","CAT04FF8B0D","CAT722A578B",NULL,NULL
"ACTIVE","Structures & Hardware","CATED6BC7DB","CAT722A578B",NULL,NULL
"ACTIVE","Decorative Garden Stakes","CAT243C0FA8","CATA2F13819",NULL,NULL
"ACTIVE","Doormats","CAT8DAB804F","CATA2F13819",NULL,NULL
"ACTIVE","Flagpole Hardware","CATADA6938C","CATA2F13819",NULL,NULL
"ACTIVE","Flags","CAT2D06946F","CATA2F13819",NULL,NULL
"ACTIVE","Fountain Accessories","CATD7B3E2B4","CATA2F13819",NULL,NULL
"ACTIVE","Fountains","CAT571A94DF","CATA2F13819",NULL,NULL
"ACTIVE","Garage Door Decorations","CAT8FB2D4D3","CATA2F13819",NULL,NULL
"ACTIVE","Garden Bridges","CAT3D165DDD","CATA2F13819",NULL,NULL
"ACTIVE","Lighting","CATBDDB6D5A","CATA2F13819",NULL,NULL
"ACTIVE","Mailbox Accessories","CAT2223C031","CATA2F13819",NULL,NULL
"ACTIVE","Mailbox Covers","CATC7658ED9","CATA2F13819",NULL,NULL
"ACTIVE","Outdoor Clocks","CAT779B2399","CATA2F13819",NULL,NULL
"ACTIVE","Outdoor Curtains","CAT97E0BFF8","CATA2F13819",NULL,NULL
"ACTIVE","Outdoor Holiday Decorations","CAT4DA73A56","CATA2F13819",NULL,NULL
"ACTIVE","Outdoor Rug","CATA47CE042","CATA2F13819",NULL,NULL
"ACTIVE","Outdoor Thermometers","CATE57A82CB","CATA2F13819",NULL,NULL
"ACTIVE","Plaques & Wall Art","CAT62F4FFF2","CATA2F13819",NULL,NULL
"ACTIVE","Rain Chains","CATA9513F26","CATA2F13819",NULL,NULL
"ACTIVE","Rain Gauges","CAT65B93A6D","CATA2F13819",NULL,NULL
"ACTIVE","Sundials","CAT7A12BC37","CATA2F13819",NULL,NULL
"ACTIVE","Weathervanes","CAT1998810F","CATA2F13819",NULL,NULL
"ACTIVE","Wind Sculptures & Spinners","CATEC52726E","CATA2F13819",NULL,NULL
"ACTIVE","Wind Speed Gauges","CAT163620A7","CATA2F13819",NULL,NULL
"ACTIVE","Yard Signs","CAT03910FB8","CATA2F13819",NULL,NULL
"ACTIVE","Fire Glass","CAT03CAA441","CATEA3FF805",NULL,NULL
"ACTIVE","Fire Pit & Outdoor Fireplace Parts","CAT5E85BE3B","CATEA3FF805",NULL,NULL
"ACTIVE","Fire Pit Covers","CATE13B101E","CATEA3FF805",NULL,NULL
"ACTIVE","Fire Pit Spark Screens","CAT92201B9C","CATEA3FF805",NULL,NULL
"ACTIVE","Fire Pits & Outdoor Fireplaces","CAT3E6CA29E","CATEA3FF805",NULL,NULL
"ACTIVE","Firewood Racks","CAT45DC5427","CATEA3FF805",NULL,NULL
"ACTIVE","Misting Fans","CAT35BD3A71","CATEA3FF805",NULL,NULL
"ACTIVE","Misting Parts & Accessories","CAT26015783","CATEA3FF805",NULL,NULL
"ACTIVE","Misting Systems","CATA916A994","CATEA3FF805",NULL,NULL
"ACTIVE","Patio Heater Covers","CAT00112546","CATEA3FF805",NULL,NULL
"ACTIVE","Patio Heater Replacement Parts","CAT79D8006C","CATEA3FF805",NULL,NULL
"ACTIVE","Patio Heaters","CATA86F1D88","CATEA3FF805",NULL,NULL
"ACTIVE","Address Signs","CAT1F79F676","CATC50EE8D5",NULL,NULL
"ACTIVE","Backyard Birding & Wildlife","CAT0CBDB93D","CATC50EE8D5",NULL,NULL
"ACTIVE","Boot Scrapers","CATE8612138","CATC50EE8D5",NULL,NULL
"ACTIVE","Chimes","CAT1875E0F2","CATC50EE8D5",NULL,NULL
"ACTIVE","Cupolas & Accessories","CAT60FD5FD5","CATC50EE8D5",NULL,NULL
"ACTIVE","Decorative Fences","CAT4115E6FE","CATC50EE8D5",NULL,NULL
"ACTIVE","Canopies, Gazebos & Pergolas","CAT8FF267E0","CATC50EE8D5",NULL,NULL
"ACTIVE","Hammocks, Stands & Accessories","CAT7EBB1641","CATC50EE8D5",NULL,NULL
"ACTIVE","Patio Furniture Covers","CATD34BC2F9","CATC50EE8D5",NULL,NULL
"ACTIVE","Patio Furniture Sets","CAT5BBD7E34","CATC50EE8D5",NULL,NULL
"ACTIVE","Patio Seating","CAT8903AE66","CATC50EE8D5",NULL,NULL
"ACTIVE","Picnic Baskets, Tables & Accessories","CAT45D314EB","CATC50EE8D5",NULL,NULL
"ACTIVE","Tables","CAT5AF1C008","CATC50EE8D5",NULL,NULL
