"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Sleepwear & Robes","CAT0C966BC3","CATF0B0EA89",NULL,NULL
"ACTIVE","Nightgowns","CAT5472FB26","CAT0C966BC3",NULL,NULL
"ACTIVE","Sleepwear & Robes","CAT77983455","CATB4208F15",NULL,NULL
"ACTIVE","Pajama Bottoms","CAT217DF0E9","CAT77983455",NULL,NULL
"ACTIVE","Sleepwear & Robes","CATAB377243","CATA1E6D161",NULL,NULL
"ACTIVE","Pajama Sets","CAT6C78E10F","CATAB377243",NULL,NULL
"ACTIVE","Sleepwear & Robes","CAT6C0BA5B8","CATEED32E01",NULL,NULL
"ACTIVE","Pajama Tops","CATFCC624FC","CAT6C0BA5B8",NULL,NULL
"ACTIVE","Sleepwear & Robes","CAT44FC553F","CATCED12E03",NULL,NULL
"ACTIVE","Robes","CATDC8FDEF5","CAT44FC553F",NULL,NULL
"ACTIVE","Sleepwear & Robes","CAT5D37A0EE","CAT42BC7896",NULL,NULL
"ACTIVE","Wearable Blankets","CATDE86C832","CAT5D37A0EE",NULL,NULL
"ACTIVE","Cover-Ups","CAT612B8E82","CAT956B1826",NULL,NULL
"ACTIVE","One Pieces","CAT7F7CE8CA","CAT956B1826",NULL,NULL
"ACTIVE","Swim","CATEB31E508","CATF3067184",NULL,NULL
"ACTIVE","Rash Guard Shirts","CATC3682CB1","CATEB31E508",NULL,NULL
"ACTIVE","Swim","CATAC277458","CAT22223C42",NULL,NULL
"ACTIVE","Sunsuits","CATFB1135F5","CATAC277458",NULL,NULL
"ACTIVE","Swim","CAT65D2D21E","CAT0020ECD1",NULL,NULL
"ACTIVE","Swim Diapers","CATA16C8876","CAT65D2D21E",NULL,NULL
"ACTIVE","Two-Pieces","CAT1D469C44","CAT956B1826",NULL,NULL
"ACTIVE","Blouses","CATFE78808E","CAT7D3A4363",NULL,NULL
"ACTIVE","Tops","CAT20C7D228","CAT559462EA",NULL,NULL
"ACTIVE","Polos","CAT9E9FFBE2","CAT20C7D228",NULL,NULL
"ACTIVE","Tops","CAT967AF2D6","CAT615716E5",NULL,NULL
"ACTIVE","Tank Tops","CAT7549F3C8","CAT967AF2D6",NULL,NULL
"ACTIVE","Tops","CAT957422D4","CAT8B42E719",NULL,NULL
"ACTIVE","Tees","CATDD162091","CAT957422D4",NULL,NULL
