"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Virtual Reality","CAT7B5F9A5B","CAT6FE58219",NULL,NULL
"ACTIVE","CB & Ham Radio Accessories","CAT5DECA7C2","CATCF13DDD4",NULL,NULL
"ACTIVE","Receivers","CATD52ECB29","CATCF13DDD4",NULL,NULL
"ACTIVE","Repeaters","CAT20CC6EA8","CATCF13DDD4",NULL,NULL
"ACTIVE","Specified Low Power Transceivers","CAT63B49BB0","CATCF13DDD4",NULL,NULL
"ACTIVE","GPS Trackers","CATCDB4DD9B","CAT05571F66",NULL,NULL
"ACTIVE","Sports & Handheld GPS","CAT10CE2222","CAT05571F66",NULL,NULL
"ACTIVE","Calculators","CAT7B3467C6","CAT876075D9",NULL,NULL
"ACTIVE","Copiers","CATBCDEF358","CAT876075D9",NULL,NULL
"ACTIVE","Document Cameras","CAT89A61E83","CAT876075D9",NULL,NULL
"ACTIVE","Electronic Dictionaries, Thesauri & Translators","CAT83E3E913","CAT876075D9",NULL,NULL
"ACTIVE","Electronic Organizers","CAT821778FF","CAT876075D9",NULL,NULL
"ACTIVE","Fax Machines","CATB45DC774","CAT876075D9",NULL,NULL
"ACTIVE","Other Office Equipment","CATB7362677","CAT876075D9",NULL,NULL
"ACTIVE","PDAs, Handhelds & Accessories","CAT53482B84","CAT876075D9",NULL,NULL
"ACTIVE","Point-of-Sale (POS) Equipment","CAT2A76B61A","CAT876075D9",NULL,NULL
"ACTIVE","Presentation Products","CATF72A0617","CAT876075D9",NULL,NULL
"ACTIVE","Scanners & Accessories","CATE251B8C1","CAT876075D9",NULL,NULL
"ACTIVE","LED & LCD TVs","CAT5FA3DE20","CATA8B6B907",NULL,NULL
"ACTIVE","Smart TVs","CATFD368040","CATA8B6B907",NULL,NULL
"ACTIVE","Plasma TVs","CAT5EE84719","CATA8B6B907",NULL,NULL
"ACTIVE","QLED & OLED TVs","CATC97A6079","CATA8B6B907",NULL,NULL
"ACTIVE","Large screen TV","CATAE4680E7","CATA8B6B907",NULL,NULL
"ACTIVE","Digital SLR Cameras","CATAA84D07C","CAT80185748",NULL,NULL
"ACTIVE","Compact Cameras","CAT17671E48","CAT80185748",NULL,NULL
"ACTIVE","Mirrorless Cameras","CATE164A46B","CAT80185748",NULL,NULL
"ACTIVE","Bluetooth Speakers","CAT9AC4BA4B","CAT9FDC9280",NULL,NULL
"ACTIVE","Outdoor Speakers","CAT80826FC8","CAT9FDC9280",NULL,NULL
"ACTIVE","Multiroom Digital Music Systems","CATFE46C1CE","CAT9FDC9280",NULL,NULL
"ACTIVE","Bookshelf Speakers","CAT2FED5170","CAT9FDC9280",NULL,NULL
"ACTIVE","Receivers & Amplifiers","CAT83883953","CATFCE58398",NULL,NULL
